log_timestamp_ms,log_timestamp_iso,run_id,trial_num,event_category,event_type,device_udi,metric_id,commanded_value,observed_value,latency_ms,inter_sample_ms,notes
1775178607699,2026-04-02T21:10:07.699,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,999,""
1775178607700,2026-04-02T21:10:07.700,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6819584,,1000,""
1775178607700,2026-04-02T21:10:07.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.318436,,1000,""
1775178607700,2026-04-02T21:10:07.700,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,999,""
1775178607727,2026-04-02T21:10:07.727,0,0,HEARTBEAT,HEARTBEAT,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","HEARTBEAT",,221,,4978,""
1775178608700,2026-04-02T21:10:08.700,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,1001,""
1775178608700,2026-04-02T21:10:08.700,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6833473,,1000,""
1775178608701,2026-04-02T21:10:08.701,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.31705,,1001,""
1775178608701,2026-04-02T21:10:08.701,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1001,""
1775178609699,2026-04-02T21:10:09.699,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,999,""
1775178609699,2026-04-02T21:10:09.699,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6847363,,999,""
1775178609700,2026-04-02T21:10:09.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.31566,,999,""
1775178609700,2026-04-02T21:10:09.700,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,999,""
1775178610699,2026-04-02T21:10:10.699,0,0,NUMERIC,MDC_FLOW_FLUID_PUMP,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","MDC_FLOW_FLUID_PUMP",,5.0,,1000,""
1775178610699,2026-04-02T21:10:10.699,0,0,NUMERIC,VOLUME_INFUSED,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VOLUME_INFUSED",,1.6861252,,1000,""
1775178610700,2026-04-02T21:10:10.700,0,0,NUMERIC,VTBI,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","VTBI",,98.31427,,1000,""
1775178610700,2026-04-02T21:10:10.700,0,0,NUMERIC,BATTERY_LEVEL,"HUiCyv3WB4sHKzyMSzUcMmcD5wU4jCnqAzWi","BATTERY_LEVEL",,84.99969,,1000,""
